TransactionID,OrderNumber,OrderDate,DeliveryDate,Quantity,CustomerID,StoreID,ProductID,ProductName,ProductBrand,ProductColor,ProductCost,ProductSalePrice,PackagingCouries,Profit,ProductSubcategory,ProductCategory,total sale,total profit
10040052,1004005,2017-09-30,2017-10-05,2,1052486,37,1594,SV DVD 38 DVD Storage Binder E25 Red,Southridge Video,Red,5.09,10.9435,0.9301975,4.9233025,Movie DVD,"Music, Movies and Audio Books",21.887,9.846605
10040053,1004005,2017-09-30,2017-10-05,6,1052486,37,178,SV 8xDVD E140 Black,Southridge Video,Black,33.65,72.3475,6.1495375,32.5479625,VCD & DVD,TV and Video,434.085,195.287775
10040054,1004005,2017-09-30,2017-10-05,1,1052486,37,782,Contoso Mouse Lock Bundle E200 White,Contoso,White,6.6,14.19,1.20615,6.38385,Computers Accessories,Computers,14.19,6.38385
10040055,1004005,2017-09-30,2017-10-05,1,1052486,37,1888,Contoso Washer & Dryer 25.5in M255 Red,Contoso,Red,914.67,1966.5405,167.1559425,884.7145575,Washers & Dryers,Home Appliances,1966.5405,884.7145575
10040061,1004006,2017-09-30,2017-10-05,3,34081,5,1594,SV DVD 38 DVD Storage Binder E25 Red,Southridge Video,Red,5.09,10.9435,0.9301975,4.9233025,Movie DVD,"Music, Movies and Audio Books",32.8305,14.7699075
10040062,1004006,2017-09-30,2017-10-05,1,34081,5,448,WWI Desktop PC1.80 E1801 Black,Wide World Importers,Black,137.6,295.84,25.1464,133.0936,Desktops,Computers,295.84,133.0936
10040063,1004006,2017-09-30,2017-10-05,3,34081,5,68,NT Bluetooth Stereo Headphones E52 Yellow,Northwind Traders,Yellow,13.1,28.165,2.394025,12.670975,Bluetooth Headphones,Audio,84.495,38.012925
10040071,1004007,2017-09-30,2017-10-05,9,133928,6,1449,The Phone Company Touch Screen Phones Infrared M901 Gold,The Phone Company,Gold,137.96,296.614,25.21219,133.44181,Touch Screen Phones,Cell phones,2669.526,1200.97629
10040091,1004009,2017-09-30,2017-10-05,3,32455,6,2110,Contoso Water Heater 7.2GPM X1800 Red,Contoso,Red,488.7,1050.705,89.309925,472.695075,Water Heaters,Home Appliances,3152.115,1418.085225
10040101,1004010,2017-09-30,2017-10-05,5,1209643,0,98,WWI Wireless Bluetooth Stereo Headphones M170 Silver,Wide World Importers,Silver,55.18,118.637,10.084145,53.372855,Bluetooth Headphones,Audio,593.185,266.864275
10040102,1004010,2017-09-30,2017-10-05,8,1209643,0,711,Proseware All-In-One Photo Printer M200 White,Proseware,White,62.54,134.461,11.429185,60.491815,"Printers, Scanners & Fax",Computers,1075.688,483.93452
10040103,1004010,2017-09-30,2017-10-05,4,1209643,0,733,"Proseware Desk Jet All-in-One Printer, Scanner, Copier M350 Green",Proseware,Green,72.66,156.219,13.278615,70.280385,"Printers, Scanners & Fax",Computers,624.876,281.12154
10040111,1004011,2017-09-30,2017-10-05,1,1752382,56,449,WWI Desktop PC3.0 M0300 Black,Wide World Importers,Black,160.49,345.0535,29.3295475,155.2339525,Desktops,Computers,345.0535,155.2339525
10040112,1004011,2017-09-30,2017-10-05,1,1752382,56,2006,Fabrikam Microwave 0.8CuFt E0800 Red,Fabrikam,Red,48.43,104.1245,8.8505825,46.8439175,Microwaves,Home Appliances,104.1245,46.8439175
10040113,1004011,2017-09-30,2017-10-05,4,1752382,56,1560,The Phone Company PDA Phone 3.7 inches M340 White,The Phone Company,White,151.76,326.284,27.73414,146.78986,Smart phones & PDAs,Cell phones,1305.136,587.15944
10040121,1004012,2017-09-30,2017-10-07,6,1877046,0,918,SV 500GB USB 2.0 Portable External Hard Drive X405 Black,Southridge Video,Black,59.31,127.5165,10.8389025,57.3675975,Computers Accessories,Computers,765.099,344.205585
10040131,1004013,2017-09-30,2017-10-05,3,1231860,50,2029,Litware Microwave 0.9CuFt E090 Silver,Litware,Silver,50.98,109.607,9.316595,49.310405,Microwaves,Home Appliances,328.821,147.931215
10040132,1004013,2017-09-30,2017-10-05,10,1231860,50,1571,SV DVD Player M100 Black,Southridge Video,Black,26.21,56.3515,4.7898775,25.3516225,Movie DVD,"Music, Movies and Audio Books",563.515,253.516225
10040133,1004013,2017-09-30,2017-10-05,9,1231860,50,59,WWI 1GB Digital Voice Recorder Pen E100 Pink,Wide World Importers,Pink,79.53,170.9895,14.5341075,76.9253925,Recording Pen,Audio,1538.9055,692.3285325
10040134,1004013,2017-09-30,2017-10-05,2,1231860,50,1559,The Phone Company PDA Phone 3.5 inches M320 White,The Phone Company,White,137.5,295.625,25.128125,132.996875,Smart phones & PDAs,Cell phones,591.25,265.99375
10040135,1004013,2017-09-30,2017-10-05,5,1231860,50,776,Contoso Digital Camera Accessory kit M200 Blue,Contoso,Blue,10.99,23.6285,2.0084225,10.6300775,Computers Accessories,Computers,118.1425,53.1503875
10040141,1004014,2017-09-30,2017-10-05,8,2023185,64,56,WWI 4GB Video Recording Pen X200 Yellow,Wide World Importers,Yellow,98.07,210.8505,17.9222925,94.8582075,Recording Pen,Audio,1686.804,758.86566
10040142,1004014,2017-09-30,2017-10-05,3,2023185,64,457,WWI Desktop PC1.60 E1600 White,Wide World Importers,White,112.14,241.101,20.493585,108.467415,Desktops,Computers,723.303,325.402245
10040181,1004018,2017-09-30,2017-10-05,1,2053447,63,104,WWI Wireless Bluetooth Stereo Headphones M270 White,Wide World Importers,White,52.88,113.692,9.66382,51.14818,Bluetooth Headphones,Audio,113.692,51.14818
10040182,1004018,2017-09-30,2017-10-05,2,2053447,63,1620,Contoso DVD Player M140 Gold,Contoso,Gold,28.05,60.3075,5.1261375,27.1313625,Movie DVD,"Music, Movies and Audio Books",120.615,54.262725
10040183,1004018,2017-09-30,2017-10-05,3,2053447,63,2093,Contoso Water Heater 2.6GPM E0900 Blue,Contoso,Blue,258.99,556.8285,47.3304225,250.5080775,Water Heaters,Home Appliances,1670.4855,751.5242325
10050001,1005000,2017-10-01,2017-10-06,6,1487390,45,2103,Contoso Water Heater 2.6GPM E0900 Silver,Contoso,Silver,258.99,556.8285,47.3304225,250.5080775,Water Heaters,Home Appliances,3340.971,1503.048465
10060001,1006000,2017-10-02,2017-10-07,5,1186331,37,1546,The Phone Company PDA Phone Unlocked 4.7 inches L550 Silver,The Phone Company,Silver,100.06,215.129,18.285965,96.783035,Smart phones & PDAs,Cell phones,1075.645,483.915175
10060002,1006000,2017-10-02,2017-10-07,3,1186331,37,448,WWI Desktop PC1.80 E1801 Black,Wide World Importers,Black,137.6,295.84,25.1464,133.0936,Desktops,Computers,887.52,399.2808
10060003,1006000,2017-10-02,2017-10-07,2,1186331,37,1441,The Phone Company Touch Screen Phones - LCD M12 Grey,The Phone Company,Grey,91.97,197.7355,16.8075175,88.9579825,Touch Screen Phones,Cell phones,395.471,177.915965
10060004,1006000,2017-10-02,2017-10-07,8,1186331,37,1824,MGS Age of Empires II: The Age of Kings 2009 E180,Tailspin Toys,Blue,16.31,35.0665,2.9806525,15.7758475,Download Games,Games and Toys,280.532,126.20678
10060005,1006000,2017-10-02,2017-10-07,3,1186331,37,1703,SV Hand Games for kids E30 Silver,Southridge Video,Silver,2.75,5.9125,0.5025625,2.6599375,Boxed Games,Games and Toys,17.7375,7.9798125
10060011,1006001,2017-10-02,2017-10-07,3,1507007,63,1449,The Phone Company Touch Screen Phones Infrared M901 Gold,The Phone Company,Gold,137.96,296.614,25.21219,133.44181,Touch Screen Phones,Cell phones,889.842,400.32543
10060012,1006001,2017-10-02,2017-10-07,3,1507007,63,2273,Proseware Chandelier M0615 Black,Proseware,Black,105.76,227.384,19.32764,102.29636,Lamps,Home Appliances,682.152,306.88908
10060013,1006001,2017-10-02,2017-10-07,1,1507007,63,371,Adventure Works Laptop16 M1601 White,Adventure Works,White,275.46,592.239,50.340315,266.438685,Laptops,Computers,592.239,266.438685
10060021,1006002,2017-10-02,2017-10-07,2,2082335,55,490,Adventure Works LCD24W X300 Black,Adventure Works,Black,287.92,619.028,52.61738,278.49062,Monitors,Computers,1238.056,556.98124
10060022,1006002,2017-10-02,2017-10-07,7,2082335,55,1894,Contoso Washer & Dryer 24in M240 Pink,Contoso,Pink,836.03,1797.4645,152.7844825,808.6500175,Washers & Dryers,Home Appliances,12582.2515,5660.550123
10060023,1006002,2017-10-02,2017-10-07,10,2082335,55,2151,Adventure Works Coffee Maker 4C E080 Silver,Adventure Works,Silver,66.23,142.3945,12.1035325,64.0609675,Coffee Machines,Home Appliances,1423.945,640.609675
10060024,1006002,2017-10-02,2017-10-07,2,2082335,55,1560,The Phone Company PDA Phone 3.7 inches M340 White,The Phone Company,White,151.76,326.284,27.73414,146.78986,Smart phones & PDAs,Cell phones,652.568,293.57972
10060025,1006002,2017-10-02,2017-10-07,1,2082335,55,437,Adventure Works Desktop PC1.80 ED182 White,Adventure Works,White,254.86,547.949,46.575665,246.513335,Desktops,Computers,547.949,246.513335
10060026,1006002,2017-10-02,2017-10-07,9,2082335,55,1735,MGS Flight Simulator 2004: A Century of Flight E111,Tailspin Toys,Black,14.28,30.702,2.60967,13.81233,Download Games,Games and Toys,276.318,124.31097
10060027,1006002,2017-10-02,2017-10-07,4,2082335,55,1585,SV DVD 60 DVD Storage Binder L20 Black,Southridge Video,Black,7.58,16.297,1.385245,7.331755,Movie DVD,"Music, Movies and Audio Books",65.188,29.32702
10060031,1006003,2017-10-02,2017-10-05,2,965207,0,750,Contoso Education Essentials Bundle M300 Black,Contoso,Black,4.37,9.3955,0.7986175,4.2268825,Computers Accessories,Computers,18.791,8.453765
10060041,1006004,2017-10-02,2017-10-06,9,1396464,0,2109,Contoso Water Heater 1.5GPM E0800 Grey,Contoso,Grey,131.28,282.252,23.99142,126.98058,Water Heaters,Home Appliances,2540.268,1142.82522
10060051,1006005,2017-10-02,2017-10-07,2,1139726,40,1638,Contoso DVD 58 DVD Storage Binder M55 Red,Contoso,Red,6.39,13.7385,1.1677725,6.1807275,Movie DVD,"Music, Movies and Audio Books",27.477,12.361455
10060052,1006005,2017-10-02,2017-10-07,5,1139726,40,1516,The Phone Company Smart phones 320 x 320 M86 Gold,The Phone Company,Gold,132.44,284.746,24.20341,128.10259,Smart phones & PDAs,Cell phones,1423.73,640.51295
10060061,1006006,2017-10-02,2017-10-07,1,1304549,44,1670,MGS Hand Games women M400 Black,Tailspin Toys,Black,4.13,8.8795,0.7547575,3.9947425,Boxed Games,Games and Toys,8.8795,3.9947425
10060062,1006006,2017-10-02,2017-10-07,2,1304549,44,160,"Adventure Works 37"" 1080p LCD HDTV M150W Brown",Adventure Works,Brown,505.85,1087.5775,92.4440875,489.2834125,Televisions,TV and Video,2175.155,978.566825
10060063,1006006,2017-10-02,2017-10-07,7,1304549,44,1617,Contoso DVD Player M110 Silver,Contoso,Silver,26.67,57.3405,4.8739425,25.7965575,Movie DVD,"Music, Movies and Audio Books",401.3835,180.5759025
10060064,1006006,2017-10-02,2017-10-07,5,1304549,44,2084,Contoso Microwave 0.8CuFt E0080 Black,Contoso,Black,48.43,104.1245,8.8505825,46.8439175,Microwaves,Home Appliances,520.6225,234.2195875
10060065,1006006,2017-10-02,2017-10-07,3,1304549,44,1327,Contoso In front of Centrex L15 Black,Contoso,Black,15.57,33.4755,2.8454175,15.0600825,Home & Office Phones,Cell phones,100.4265,45.1802475
10060071,1006007,2017-10-02,2017-10-07,5,1525000,64,505,Adventure Works LCD22 M200 White,Adventure Works,White,205.09,440.9435,37.4801975,198.3733025,Monitors,Computers,2204.7175,991.8665125
10060072,1006007,2017-10-02,2017-10-07,3,1525000,64,1826,"MGS Age of Empires, 2009 E182",Tailspin Toys,Blue,16.31,35.0665,2.9806525,15.7758475,Download Games,Games and Toys,105.1995,47.3275425
10060073,1006007,2017-10-02,2017-10-07,2,1525000,64,2512,Contoso Bluetooth Active Headphones L15 Black,Contoso,Black,43.07,92.6005,7.8710425,41.6594575,Cell phones Accessories,Cell phones,185.201,83.318915
10060074,1006007,2017-10-02,2017-10-07,2,1525000,64,224,Litware Home Theater System 4.1 Channel M410 Brown,Litware,Brown,275.46,592.239,50.340315,266.438685,Home Theater System,TV and Video,1184.478,532.87737
10060075,1006007,2017-10-02,2017-10-07,1,1525000,64,1484,The Phone Company Smart phones 160x160 M26 Grey,The Phone Company,Grey,95.65,205.6475,17.4800375,92.5174625,Smart phones & PDAs,Cell phones,205.6475,92.5174625
10060076,1006007,2017-10-02,2017-10-07,4,1525000,64,89,NT Wireless Transmitter and Bluetooth Headphones M150 Blue,Northwind Traders,Blue,49.69,106.8335,9.0808475,48.0626525,Bluetooth Headphones,Audio,427.334,192.25061
10070001,1007000,2017-10-03,2017-10-08,1,1378815,57,143,"Adventure Works 15.6"" LCD TV M130W White",Adventure Works,White,152.94,328.821,27.949785,147.931215,Televisions,TV and Video,328.821,147.931215
10070002,1007000,2017-10-03,2017-10-08,5,1378815,57,416,Adventure Works Desktop PC2.33 XD233 Silver,Adventure Works,Silver,321.05,690.2575,58.6718875,310.5356125,Desktops,Computers,3451.2875,1552.678063
10070003,1007000,2017-10-03,2017-10-08,1,1378815,57,1046,A. Datum SLR Camera M135 Black,A. Datum,Black,143.48,308.482,26.22097,138.78103,Digital SLR Cameras,Cameras and camcorders,308.482,138.78103
10070004,1007000,2017-10-03,2017-10-08,2,1378815,57,427,Adventure Works Desktop PC3.0 MS300 Black,Adventure Works,Black,215.68,463.712,39.41552,208.61648,Desktops,Computers,927.424,417.23296
10070021,1007002,2017-10-03,2017-10-08,1,1775445,53,1638,Contoso DVD 58 DVD Storage Binder M55 Red,Contoso,Red,6.39,13.7385,1.1677725,6.1807275,Movie DVD,"Music, Movies and Audio Books",13.7385,6.1807275
10070022,1007002,2017-10-03,2017-10-08,2,1775445,53,1656,Contoso DVD 9-Inch Player Portable M300 White,Contoso,White,73.57,158.1755,13.4449175,71.1605825,Movie DVD,"Music, Movies and Audio Books",316.351,142.321165
10070023,1007002,2017-10-03,2017-10-08,5,1775445,53,2112,Contoso Water Heater 4.0GPM M1250 Red,Contoso,Red,363.75,782.0625,66.4753125,351.8371875,Water Heaters,Home Appliances,3910.3125,1759.185938
10070024,1007002,2017-10-03,2017-10-08,3,1775445,53,1463,Contoso Touch Screen Phones SAW/On-wall M806 Black,Contoso,Black,134.74,289.691,24.623735,130.327265,Touch Screen Phones,Cell phones,869.073,390.981795
10070025,1007002,2017-10-03,2017-10-08,3,1775445,53,924,SV USB Sync Charge Cable E700 Black,Southridge Video,Black,1.01,2.1715,0.1845775,0.9769225,Computers Accessories,Computers,6.5145,2.9307675
10070026,1007002,2017-10-03,2017-10-08,2,1775445,53,1573,SV DVD Player M120 White,Southridge Video,White,27.13,58.3295,4.9580075,26.2414925,Movie DVD,"Music, Movies and Audio Books",116.659,52.482985
10070027,1007002,2017-10-03,2017-10-08,5,1775445,53,1623,Contoso DVD Recorder L210 Silver,Contoso,Silver,72.56,156.004,13.26034,70.18366,Movie DVD,"Music, Movies and Audio Books",780.02,350.9183
10070031,1007003,2017-10-03,2017-10-08,4,1901852,45,1631,Contoso DVD 55DVD Storage Binder M56 Black,Contoso,Black,5.82,12.513,1.063605,5.629395,Movie DVD,"Music, Movies and Audio Books",50.052,22.51758
10070032,1007003,2017-10-03,2017-10-07,5,1901852,45,424,Adventure Works Desktop PC1.60 ED160 Black,Adventure Works,Black,137.63,295.9045,25.1518825,133.1226175,Desktops,Computers,1479.5225,665.6130875
10070033,1007003,2017-10-03,2017-10-07,3,1901852,45,1452,The Phone Company Touch Screen Phones SAW/On-wall M806 Gold,The Phone Company,Gold,134.74,289.691,24.623735,130.327265,Touch Screen Phones,Cell phones,869.073,390.981795
10070034,1007003,2017-10-03,2017-10-07,1,1901852,45,19,Contoso 8GB Super-Slim MP3/Video Player M800 Pink,Contoso,Pink,50.56,108.704,9.23984,48.90416,MP4&MP3,Audio,108.704,48.90416
10070041,1007004,2017-10-03,2017-10-10,1,1668545,0,2362,Contoso Air conditioner 25000BTU L1672 Silver,Contoso,Silver,210.72,453.048,38.50908,203.81892,Air Conditioners,Home Appliances,453.048,203.81892
10070051,1007005,2017-10-03,2017-10-07,2,1960149,61,2041,Litware Microwave 0.9CuFt E090 Red,Litware,Red,50.98,109.607,9.316595,49.310405,Microwaves,Home Appliances,219.214,98.62081
10070052,1007005,2017-10-03,2017-10-07,1,1960149,61,2017,Fabrikam Microwave 0.9CuFt E0900 Blue,Fabrikam,Blue,50.98,109.607,9.316595,49.310405,Microwaves,Home Appliances,109.607,49.310405
10070053,1007005,2017-10-03,2017-10-07,2,1960149,61,1795,MGS Flight Simulator 2009: A Century of Flight E151,Tailspin Toys,Silver,21.92,47.128,4.00588,21.20212,Download Games,Games and Toys,94.256,42.40424
10070054,1007005,2017-10-03,2017-10-07,2,1960149,61,1729,MGS Rise of Nations: Thrones and Patriots M320,Tailspin Toys,Blue,35.72,76.798,6.52783,34.55017,Download Games,Games and Toys,153.596,69.10034
10070061,1007006,2017-10-03,2017-10-08,10,1777880,0,421,Adventure Works Desktop PC3.0 MS300 Silver,Adventure Works,Silver,215.68,463.712,39.41552,208.61648,Desktops,Computers,4637.12,2086.1648
10070071,1007007,2017-10-03,2017-10-07,1,385643,8,1215,Fabrikam Social Videographer 2/3'' 17mm E100 Grey,Fabrikam,Grey,81.57,175.3755,14.9069175,78.8985825,Camcorders,Cameras and camcorders,175.3755,78.8985825
10070072,1007007,2017-10-03,2017-10-07,1,385643,8,130,"Adventure Works 20"" Analog CRT TV E45 Black",Adventure Works,Black,101.97,219.2355,18.6350175,98.6304825,Televisions,TV and Video,219.2355,98.6304825
10070081,1007008,2017-10-03,2017-10-07,2,321954,9,2028,Litware Microwave 1.0CuFt E110 Silver,Litware,Silver,71.37,153.4455,13.0428675,69.0326325,Microwaves,Home Appliances,306.891,138.065265
10070082,1007008,2017-10-03,2017-10-07,3,321954,9,48,WWI 1GB Pulse Smart pen E50 Silver,Wide World Importers,Silver,76.45,164.3675,13.9712375,73.9462625,Recording Pen,Audio,493.1025,221.8387875
10070083,1007008,2017-10-03,2017-10-07,4,321954,9,691,Proseware Slim-Design Fax Machine with Answering System X180 Grey,Proseware,Grey,78.19,168.1085,14.2892225,75.6292775,"Printers, Scanners & Fax",Computers,672.434,302.51711
10080001,1008000,2017-10-04,2017-10-08,7,250990,9,1141,"Fabrikam SLR Camera 35"" X358 Green",Fabrikam,Green,144.52,310.718,26.41103,139.78697,Digital SLR Cameras,Cameras and camcorders,2175.026,978.50879
10080002,1008000,2017-10-04,2017-10-08,1,250990,9,22,Contoso 8GB MP3 Player new model M820 Yellow,Contoso,Yellow,61.62,132.483,11.261055,59.601945,MP4&MP3,Audio,132.483,59.601945
10080004,1008000,2017-10-04,2017-10-08,3,250990,9,1509,The Phone Company Smart phones Unlocked International M800 Pink,The Phone Company,Pink,142.56,306.504,26.05284,137.89116,Smart phones & PDAs,Cell phones,919.512,413.67348
10080011,1008001,2017-10-04,2017-10-08,2,844474,32,596,Contoso Screen 100in E010 White,Contoso,White,62.95,135.3425,11.5041125,60.8883875,Projectors & Screens,Computers,270.685,121.776775
10080012,1008001,2017-10-04,2017-10-08,3,844474,32,440,WWI Desktop PC1.60 E1600 Silver,Wide World Importers,Silver,112.14,241.101,20.493585,108.467415,Desktops,Computers,723.303,325.402245
10080021,1008002,2017-10-04,2017-10-08,2,311493,9,1335,Contoso Expandable 2-Handset Cordless Phone System M205 Black,Contoso,Black,18.48,39.732,3.37722,17.87478,Home & Office Phones,Cell phones,79.464,35.74956
10080022,1008002,2017-10-04,2017-10-08,4,311493,9,1750,MGS Bicycle Card Games X600,Tailspin Toys,White,36.11,77.6365,6.5991025,34.9273975,Download Games,Games and Toys,310.546,139.70959
10080023,1008002,2017-10-04,2017-10-08,2,311493,9,1606,SV DVD 9-Inch Player Portable M300 Silver,Southridge Video,Silver,73.57,158.1755,13.4449175,71.1605825,Movie DVD,"Music, Movies and Audio Books",316.351,142.321165
10080024,1008002,2017-10-04,2017-10-08,2,311493,9,1628,Contoso DVD 58 DVD Storage Binder M55 Black,Contoso,Black,6.39,13.7385,1.1677725,6.1807275,Movie DVD,"Music, Movies and Audio Books",27.477,12.361455
10080025,1008002,2017-10-04,2017-10-08,2,311493,9,2113,Contoso Water Heater 2.6GPM E0900 Red,Contoso,Red,258.99,556.8285,47.3304225,250.5080775,Water Heaters,Home Appliances,1113.657,501.016155
10080026,1008002,2017-10-04,2017-10-08,3,311493,9,1957,Litware Refrigerator 24.7CuFt X980 Green,Litware,Green,1060.22,2279.473,193.755205,1025.497795,Refrigerators,Home Appliances,6838.419,3076.493385
10080027,1008002,2017-10-04,2017-10-08,2,311493,9,647,Proseware Fax phone E100 Black,Proseware,Black,44.36,95.374,8.10679,42.90721,"Printers, Scanners & Fax",Computers,190.748,85.81442
10080041,1008004,2017-10-04,2017-10-08,1,986188,41,452,WWI Desktop PC1.60 E1600 Red,Wide World Importers,Red,112.14,241.101,20.493585,108.467415,Desktops,Computers,241.101,108.467415
