TransactionID,CustomerID,StoreID,StoreCountry,StoreState,StoreSqMeters,StoreOpenDate
10180031,737216,29,Italy,Enna,1000,2008-01-01
10180032,737216,29,Italy,Enna,1000,2008-01-01
10180033,737216,29,Italy,Enna,1000,2008-01-01
10180061,479605,0,Online,Online,0,2010-01-01
10180062,479605,0,Online,Online,0,2010-01-01
10180063,479605,0,Online,Online,0,2010-01-01
10180071,1235559,54,United States,Nebraska,2000,2013-06-07
10180072,1235559,54,United States,Nebraska,2000,2013-06-07
10180073,1235559,54,United States,Nebraska,2000,2013-06-07
10180081,1286602,65,United States,West Virginia,1785,2012-01-01
10180082,1286602,65,United States,West Virginia,1785,2012-01-01
10180083,1286602,65,United States,West Virginia,1785,2012-01-01
10180084,1286602,65,United States,West Virginia,1785,2012-01-01
10180085,1286602,65,United States,West Virginia,1785,2012-01-01
10180086,1286602,65,United States,West Virginia,1785,2012-01-01
10180091,1137155,42,United Kingdom,North Down,1900,2009-12-15
10180101,308773,9,Canada,Northwest Territories,1500,2005-03-04
10180102,308773,9,Canada,Northwest Territories,1500,2005-03-04
10180103,308773,9,Canada,Northwest Territories,1500,2005-03-04
10180104,308773,9,Canada,Northwest Territories,1500,2005-03-04
10180111,1404342,0,Online,Online,0,2010-01-01
10180112,1404342,0,Online,Online,0,2010-01-01
10180113,1404342,0,Online,Online,0,2010-01-01
10180114,1404342,0,Online,Online,0,2010-01-01
10180115,1404342,0,Online,Online,0,2010-01-01
10180116,1404342,0,Online,Online,0,2010-01-01
10180117,1404342,0,Online,Online,0,2010-01-01
10180121,1610147,61,United States,South Carolina,2000,2012-12-15
10180122,1610147,61,United States,South Carolina,2000,2012-12-15
10180123,1610147,61,United States,South Carolina,2000,2012-12-15
10180124,1610147,61,United States,South Carolina,2000,2012-12-15
10180131,1161581,41,United Kingdom,Fermanagh,2100,2013-06-07
10180132,1161581,41,United Kingdom,Fermanagh,2100,2013-06-07
10180133,1161581,41,United Kingdom,Fermanagh,2100,2013-06-07
10180134,1161581,41,United Kingdom,Fermanagh,2100,2013-06-07
10180151,2068640,56,United States,New Hampshire,1260,2015-01-01
10180152,2068640,56,United States,New Hampshire,1260,2015-01-01
10180153,2068640,56,United States,New Hampshire,1260,2015-01-01
10180161,790329,29,Italy,Enna,1000,2008-01-01
10180162,790329,29,Italy,Enna,1000,2008-01-01
10180163,790329,29,Italy,Enna,1000,2008-01-01
10180164,790329,29,Italy,Enna,1000,2008-01-01
10180165,790329,29,Italy,Enna,1000,2008-01-01
10180171,167441,6,Australia,Western Australia,2000,2010-01-01
10180172,167441,6,Australia,Western Australia,2000,2010-01-01
10180181,115447,1,Australia,Australian Capital Territory,595,2008-01-01
10180182,115447,1,Australia,Australian Capital Territory,595,2008-01-01
10180183,115447,1,Australia,Australian Capital Territory,595,2008-01-01
10180184,115447,1,Australia,Australian Capital Territory,595,2008-01-01
10180185,115447,1,Australia,Australian Capital Territory,595,2008-01-01
10180186,115447,1,Australia,Australian Capital Territory,595,2008-01-01
10180187,115447,1,Australia,Australian Capital Territory,595,2008-01-01
10190001,404860,22,Germany,Freistaat Thüringen,2000,2008-03-06
10190002,404860,22,Germany,Freistaat Thüringen,2000,2008-03-06
10190003,404860,22,Germany,Freistaat Thüringen,2000,2008-03-06
10190004,404860,22,Germany,Freistaat Thüringen,2000,2008-03-06
10200021,1122433,36,United Kingdom,Armagh,1300,2014-07-02
10200041,404002,23,Germany,Hamburg,1365,2010-01-01
10200051,1572283,48,United States,Idaho,1540,2012-12-15
10200071,1569496,63,United States,Utah,2000,2008-03-06
10200072,1569496,63,United States,Utah,2000,2008-03-06
10200073,1569496,63,United States,Utah,2000,2008-03-06
10200074,1569496,63,United States,Utah,2000,2008-03-06
10210001,1185221,36,United Kingdom,Armagh,1300,2014-07-02
10210002,1185221,36,United Kingdom,Armagh,1300,2014-07-02
10210003,1185221,36,United Kingdom,Armagh,1300,2014-07-02
10210004,1185221,36,United Kingdom,Armagh,1300,2014-07-02
10210011,1739377,50,United States,Kansas,2000,2008-03-06
10210021,1908813,55,United States,Nevada,2000,2009-12-15
10210022,1908813,55,United States,Nevada,2000,2009-12-15
10210031,322734,0,Online,Online,0,2010-01-01
10210032,322734,0,Online,Online,0,2010-01-01
10210033,322734,0,Online,Online,0,2010-01-01
10210034,322734,0,Online,Online,0,2010-01-01
10210041,701625,29,Italy,Enna,1000,2008-01-01
10210042,701625,29,Italy,Enna,1000,2008-01-01
10210043,701625,29,Italy,Enna,1000,2008-01-01
10210051,1889587,50,United States,Kansas,2000,2008-03-06
10210052,1889587,50,United States,Kansas,2000,2008-03-06
10210053,1889587,50,United States,Kansas,2000,2008-03-06
10210054,1889587,50,United States,Kansas,2000,2008-03-06
10210061,424156,22,Germany,Freistaat Thüringen,2000,2008-03-06
10210062,424156,22,Germany,Freistaat Thüringen,2000,2008-03-06
10210071,570476,0,Online,Online,0,2010-01-01
10210072,570476,0,Online,Online,0,2010-01-01
10210073,570476,0,Online,Online,0,2010-01-01
10210074,570476,0,Online,Online,0,2010-01-01
10210081,1489110,65,United States,West Virginia,1785,2012-01-01
10210082,1489110,65,United States,West Virginia,1785,2012-01-01
10210083,1489110,65,United States,West Virginia,1785,2012-01-01
10210101,370077,9,Canada,Northwest Territories,1500,2005-03-04
10220001,1834262,55,United States,Nevada,2000,2009-12-15
10220011,1522483,44,United States,Arkansas,2000,2010-06-03
10220012,1522483,44,United States,Arkansas,2000,2010-06-03
10220021,438560,0,Online,Online,0,2010-01-01
10220022,438560,0,Online,Online,0,2010-01-01
10220041,1155341,0,Online,Online,0,2010-01-01
10220051,350496,9,Canada,Northwest Territories,1500,2005-03-04
10220061,1423539,56,United States,New Hampshire,1260,2015-01-01
10220062,1423539,56,United States,New Hampshire,1260,2015-01-01
10220063,1423539,56,United States,New Hampshire,1260,2015-01-01
10220071,1973647,43,United States,Alaska,1190,2015-01-01
10220081,1583892,63,United States,Utah,2000,2008-03-06
10220091,1843621,55,United States,Nevada,2000,2009-12-15
10220092,1843621,55,United States,Nevada,2000,2009-12-15
10220101,1234917,43,United States,Alaska,1190,2015-01-01
10220111,1190327,41,United Kingdom,Fermanagh,2100,2013-06-07
10220112,1190327,41,United Kingdom,Fermanagh,2100,2013-06-07
10220131,1951411,59,United States,Oregon,2000,2012-08-08
10230001,1226702,0,Online,Online,0,2010-01-01
10230003,1226702,0,Online,Online,0,2010-01-01
10230011,418621,0,Online,Online,0,2010-01-01
10230012,418621,0,Online,Online,0,2010-01-01
10230021,1977993,65,United States,West Virginia,1785,2012-01-01
10230031,600354,15,France,La Réunion,400,2015-01-01
10230041,1136286,42,United Kingdom,North Down,1900,2009-12-15
10230051,138332,5,Australia,Victoria,2000,2015-12-09
10230052,138332,5,Australia,Victoria,2000,2015-12-09
10230061,1507007,43,United States,Alaska,1190,2015-01-01
10230071,452881,0,Online,Online,0,2010-01-01
10230081,1878531,44,United States,Arkansas,2000,2010-06-03
10230091,1504616,0,Online,Online,0,2010-01-01
10230092,1504616,0,Online,Online,0,2010-01-01
10230093,1504616,0,Online,Online,0,2010-01-01
10230101,1536505,47,United States,Hawaii,1120,2015-04-04
10230102,1536505,47,United States,Hawaii,1120,2015-04-04
10230103,1536505,47,United States,Hawaii,1120,2015-04-04
10230104,1536505,47,United States,Hawaii,1120,2015-04-04
10230105,1536505,47,United States,Hawaii,1120,2015-04-04
10230106,1536505,47,United States,Hawaii,1120,2015-04-04
10230111,1391057,59,United States,Oregon,2000,2012-08-08
10230121,377340,9,Canada,Northwest Territories,1500,2005-03-04
10230131,115335,5,Australia,Victoria,2000,2015-12-09
10230141,176813,6,Australia,Western Australia,2000,2010-01-01
10230142,176813,6,Australia,Western Australia,2000,2010-01-01
10230144,176813,6,Australia,Western Australia,2000,2010-01-01
10230145,176813,6,Australia,Western Australia,2000,2010-01-01
10230146,176813,6,Australia,Western Australia,2000,2010-01-01
10230151,683827,13,France,Corse,245,2013-06-07
10230152,683827,13,France,Corse,245,2013-06-07
10230153,683827,13,France,Corse,245,2013-06-07
10240001,1834499,57,United States,New Mexico,1645,2010-06-03
10240011,1172250,38,United Kingdom,Belfast,1800,2015-04-04
10240012,1172250,38,United Kingdom,Belfast,1800,2015-04-04
10240021,1572728,50,United States,Kansas,2000,2008-03-06
10240022,1572728,50,United States,Kansas,2000,2008-03-06
10240023,1572728,50,United States,Kansas,2000,2008-03-06
10240024,1572728,50,United States,Kansas,2000,2008-03-06
10240031,1062380,41,United Kingdom,Fermanagh,2100,2013-06-07
10240041,217102,8,Canada,Newfoundland and Labrador,2105,2014-07-02
10240051,1202917,55,United States,Nevada,2000,2009-12-15
10240061,1629123,43,United States,Alaska,1190,2015-01-01
10240062,1629123,43,United States,Alaska,1190,2015-01-01
10240063,1629123,43,United States,Alaska,1190,2015-01-01
10240064,1629123,43,United States,Alaska,1190,2015-01-01
10240071,318058,10,Canada,Nunavut,1210,2015-04-04
10240081,440913,27,Germany,Sachsen-Anhalt,2000,2008-08-08
10240091,1785567,47,United States,Hawaii,1120,2015-04-04
10240092,1785567,47,United States,Hawaii,1120,2015-04-04
10240101,2029684,48,United States,Idaho,1540,2012-12-15
10240102,2029684,48,United States,Idaho,1540,2012-12-15
10250001,780974,30,Italy,Pesaro,2100,2008-01-12
10250002,780974,30,Italy,Pesaro,2100,2008-01-12
10250003,780974,30,Italy,Pesaro,2100,2008-01-12
10250004,780974,30,Italy,Pesaro,2100,2008-01-12
10250005,780974,30,Italy,Pesaro,2100,2008-01-12
10250006,780974,30,Italy,Pesaro,2100,2008-01-12
10250007,780974,30,Italy,Pesaro,2100,2008-01-12
10250011,1963081,0,Online,Online,0,2010-01-01
10250012,1963081,0,Online,Online,0,2010-01-01
10250013,1963081,0,Online,Online,0,2010-01-01
10250014,1963081,0,Online,Online,0,2010-01-01
10250021,1074512,36,United Kingdom,Armagh,1300,2014-07-02
10250022,1074512,36,United Kingdom,Armagh,1300,2014-07-02
10250023,1074512,36,United Kingdom,Armagh,1300,2014-07-02
10250024,1074512,36,United Kingdom,Armagh,1300,2014-07-02
10250025,1074512,36,United Kingdom,Armagh,1300,2014-07-02
10250041,2028962,56,United States,New Hampshire,1260,2015-01-01
10250042,2028962,56,United States,New Hampshire,1260,2015-01-01
10250043,2028962,56,United States,New Hampshire,1260,2015-01-01
10250044,2028962,56,United States,New Hampshire,1260,2015-01-01
10250046,2028962,56,United States,New Hampshire,1260,2015-01-01
10250047,2028962,56,United States,New Hampshire,1260,2015-01-01
10250061,1104307,41,United Kingdom,Fermanagh,2100,2013-06-07
10250081,444343,0,Online,Online,0,2010-01-01
10250082,444343,0,Online,Online,0,2010-01-01
10250083,444343,0,Online,Online,0,2010-01-01
10250091,1392941,0,Online,Online,0,2010-01-01
10250092,1392941,0,Online,Online,0,2010-01-01
10250111,382843,0,Online,Online,0,2010-01-01
10250112,382843,0,Online,Online,0,2010-01-01
10250121,488057,22,Germany,Freistaat Thüringen,2000,2008-03-06
10250122,488057,22,Germany,Freistaat Thüringen,2000,2008-03-06
10250131,1289422,59,United States,Oregon,2000,2012-08-08
10250132,1289422,59,United States,Oregon,2000,2012-08-08
10250133,1289422,59,United States,Oregon,2000,2012-08-08
10250141,901390,37,United Kingdom,Ayrshire,2100,2005-03-04
10250142,901390,37,United Kingdom,Ayrshire,2100,2005-03-04
10250143,901390,37,United Kingdom,Ayrshire,2100,2005-03-04
10250151,422132,0,Online,Online,0,2010-01-01
10250152,422132,0,Online,Online,0,2010-01-01
10250161,1309256,63,United States,Utah,2000,2008-03-06
10250171,748749,0,Online,Online,0,2010-01-01
10250172,748749,0,Online,Online,0,2010-01-01
10250173,748749,0,Online,Online,0,2010-01-01
10250191,410924,23,Germany,Hamburg,1365,2010-01-01
10250192,410924,23,Germany,Hamburg,1365,2010-01-01
10260001,2064857,57,United States,New Mexico,1645,2010-06-03
10260002,2064857,57,United States,New Mexico,1645,2010-06-03
10270001,1816342,47,United States,Hawaii,1120,2015-04-04
10270002,1816342,47,United States,Hawaii,1120,2015-04-04
10270011,1058678,0,Online,Online,0,2010-01-01
10270031,1346651,0,Online,Online,0,2010-01-01
10270032,1346651,0,Online,Online,0,2010-01-01
10270033,1346651,0,Online,Online,0,2010-01-01
10270034,1346651,0,Online,Online,0,2010-01-01
10270051,1328691,48,United States,Idaho,1540,2012-12-15
10270061,1137780,36,United Kingdom,Armagh,1300,2014-07-02
10270071,1068220,39,United Kingdom,Blaenau Gwent,2100,2009-06-03
10280001,1728275,44,United States,Arkansas,2000,2010-06-03
10280002,1728275,44,United States,Arkansas,2000,2010-06-03
10280021,833662,34,Netherlands,Groningen,1365,2010-01-01
10280022,833662,34,Netherlands,Groningen,1365,2010-01-01
10280031,117048,0,Online,Online,0,2010-01-01
10280041,1944536,0,Online,Online,0,2010-01-01
10280051,1814198,61,United States,South Carolina,2000,2012-12-15
10280061,1087194,41,United Kingdom,Fermanagh,2100,2013-06-07
10280062,1087194,41,United Kingdom,Fermanagh,2100,2013-06-07
10280071,1788641,63,United States,Utah,2000,2008-03-06
10280072,1788641,63,United States,Utah,2000,2008-03-06
10280073,1788641,63,United States,Utah,2000,2008-03-06
10280074,1788641,63,United States,Utah,2000,2008-03-06
10280075,1788641,63,United States,Utah,2000,2008-03-06
10280076,1788641,63,United States,Utah,2000,2008-03-06
10280077,1788641,63,United States,Utah,2000,2008-03-06
10280091,1773702,65,United States,West Virginia,1785,2012-01-01
10280092,1773702,65,United States,West Virginia,1785,2012-01-01
10280093,1773702,65,United States,West Virginia,1785,2012-01-01
10280094,1773702,65,United States,West Virginia,1785,2012-01-01
10280095,1773702,65,United States,West Virginia,1785,2012-01-01
10280096,1773702,65,United States,West Virginia,1785,2012-01-01
10290001,1432419,0,Online,Online,0,2010-01-01
10290011,1132370,38,United Kingdom,Belfast,1800,2015-04-04
10290021,1438951,63,United States,Utah,2000,2008-03-06
10290022,1438951,63,United States,Utah,2000,2008-03-06
10290023,1438951,63,United States,Utah,2000,2008-03-06
10290024,1438951,63,United States,Utah,2000,2008-03-06
10290025,1438951,63,United States,Utah,2000,2008-03-06
10290026,1438951,63,United States,Utah,2000,2008-03-06
10290031,722293,0,Online,Online,0,2010-01-01
10290041,846141,33,Netherlands,Friesland,1540,2015-12-09
10290042,846141,33,Netherlands,Friesland,1540,2015-12-09
10290051,2024240,64,United States,Washington DC,1330,2010-01-01
10290061,966218,42,United Kingdom,North Down,1900,2009-12-15
10290062,966218,42,United Kingdom,North Down,1900,2009-12-15
10290071,1729199,54,United States,Nebraska,2000,2013-06-07
10290072,1729199,54,United States,Nebraska,2000,2013-06-07
10290073,1729199,54,United States,Nebraska,2000,2013-06-07
10290074,1729199,54,United States,Nebraska,2000,2013-06-07
10290081,1624311,51,United States,Maine,1295,2010-01-01
10290091,376965,8,Canada,Newfoundland and Labrador,2105,2014-07-02
10290092,376965,8,Canada,Newfoundland and Labrador,2105,2014-07-02
10290101,2098944,65,United States,West Virginia,1785,2012-01-01
10290102,2098944,65,United States,West Virginia,1785,2012-01-01
10290103,2098944,65,United States,West Virginia,1785,2012-01-01
10290104,2098944,65,United States,West Virginia,1785,2012-01-01
10290121,380891,8,Canada,Newfoundland and Labrador,2105,2014-07-02
10290122,380891,8,Canada,Newfoundland and Labrador,2105,2014-07-02
10290123,380891,8,Canada,Newfoundland and Labrador,2105,2014-07-02
10290131,1256256,56,United States,New Hampshire,1260,2015-01-01
10300001,23267,1,Australia,Australian Capital Territory,595,2008-01-01
10300002,23267,1,Australia,Australian Capital Territory,595,2008-01-01
10300011,1154232,38,United Kingdom,Belfast,1800,2015-04-04
10300012,1154232,38,United Kingdom,Belfast,1800,2015-04-04
10300013,1154232,38,United Kingdom,Belfast,1800,2015-04-04
10300021,609715,0,Online,Online,0,2010-01-01
10300022,609715,0,Online,Online,0,2010-01-01
10300023,609715,0,Online,Online,0,2010-01-01
10300024,609715,0,Online,Online,0,2010-01-01
10300031,1276975,0,Online,Online,0,2010-01-01
10300041,161095,6,Australia,Western Australia,2000,2010-01-01
10300042,161095,6,Australia,Western Australia,2000,2010-01-01
10300051,1778440,57,United States,New Mexico,1645,2010-06-03
10300052,1778440,57,United States,New Mexico,1645,2010-06-03
10300053,1778440,57,United States,New Mexico,1645,2010-06-03
10300061,939532,37,United Kingdom,Ayrshire,2100,2005-03-04
10300062,939532,37,United Kingdom,Ayrshire,2100,2005-03-04
10300071,1817382,64,United States,Washington DC,1330,2010-01-01
10300081,1877525,54,United States,Nebraska,2000,2013-06-07
10300082,1877525,54,United States,Nebraska,2000,2013-06-07
10300091,449672,19,Germany,Berlin,1295,2015-04-04
10300092,449672,19,Germany,Berlin,1295,2015-04-04
10300101,1114283,37,United Kingdom,Ayrshire,2100,2005-03-04
10300102,1114283,37,United Kingdom,Ayrshire,2100,2005-03-04
10300103,1114283,37,United Kingdom,Ayrshire,2100,2005-03-04
10300104,1114283,37,United Kingdom,Ayrshire,2100,2005-03-04
10300111,1957363,55,United States,Nevada,2000,2009-12-15
10300112,1957363,55,United States,Nevada,2000,2009-12-15
10300121,1911774,54,United States,Nebraska,2000,2013-06-07
10300122,1911774,54,United States,Nebraska,2000,2013-06-07
